level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	670	7	125	21620	9	11	54.993011	醒
5	1	1	1	670	8	139	21619	8	12	80.256516	件
5	1	1	1	670	9	154	21619	19	12	95.912941	制造
4	1	1	1	671	0	19	21651	140	12	-1	
5	1	1	1	671	1	19	21651	32	12	93.440620	自行
5	1	1	1	671	2	51	21647	9	24	93.114441	车
5	1	1	1	671	3	60	21651	8	12	96.916725	和
5	1	1	1	671	4	75	21647	26	24	92.511528	残疾
5	1	1	1	671	5	100	21651	7	12	92.907448	人
5	1	1	1	671	6	111	21651	9	12	78.823120	座
5	1	1	1	671	7	126	21651	7	12	83.436951	车
5	1	1	1	671	8	139	21651	20	12	95.109329	制造
4	1	1	1	672	0	33	21683	62	12	-1	
5	1	1	1	672	1	33	21683	62	12	96.134956	自行
5	1	1	1	672	2	63	21679	13	24	92.894058	车
5	1	1	1	672	3	75	21683	20	12	95.912094	制造
4	1	1	1	673	0	32	21715	89	12	-1	
5	1	1	1	673	1	32	21715	89	12	91.092461	残疾
5	1	1	1	673	2	62	21711	11	24	91.487366	人
5	1	1	1	673	3	73	21711	15	24	82.033028	座
5	1	1	1	673	4	88	21711	14	24	87.768082	车
5	1	1	1	673	5	101	21711	23	24	95.663017	制造
4	1	1	1	674	0	18	21747	63	12	-1	
5	1	1	1	674	1	18	21747	63	12	89.736176	助
5	1	1	1	674	2	36	21743	13	24	92.624435	动
5	1	1	1	674	3	48	21743	14	24	94.375488	车
5	1	1	1	674	4	62	21747	19	12	96.285889	制造
4	1	1	1	675	0	18	21779	154	12	-1	
5	1	1	1	675	1	18	21779	11	12	91.931442	非
5	1	1	1	675	2	33	21779	9	12	92.941956	公
5	1	1	1	675	3	47	21779	8	12	95.974564	路
5	1	1	1	675	4	59	21779	23	12	87.475945	休闲
5	1	1	1	675	5	87	21779	7	12	96.768936	车
5	1	1	1	675	6	99	21780	8	11	92.287338	及
5	1	1	1	675	7	113	21779	15	12	83.115059	零
5	1	1	1	675	8	128	21775	26	24	94.387955	配件
5	1	1	1	675	9	153	21775	19	24	94.649826	制造
4	1	1	1	676	0	18	21811	206	12	-1	
5	1	1	1	676	1	18	21811	32	12	93.168747	潜水
5	1	1	1	676	2	57	21811	7	12	0.000000	救
5	1	1	1	676	3	63	21807	10	24	0.000000	描
5	1	1	1	676	4	72	21812	9	11	82.139671	及
5	1	1	1	676	5	87	21811	7	12	96.429817	其
5	1	1	1	676	6	101	21811	6	12	96.937958	他
5	1	1	1	676	7	113	21811	7	12	88.440636	未
5	1	1	1	676	8	128	21811	6	12	93.047180	列
5	1	1	1	676	9	140	21811	6	12	93.046074	明
5	1	1	1	676	10	152	21811	7	12	92.707581	运
5	1	1	1	676	11	165	21811	7	12	72.468033	输
5	1	1	1	676	12	179	21811	19	12	94.522743	设备
5	1	1	1	676	13	204	21811	20	12	96.055344	制造
4	1	1	1	677	0	32	21843	76	12	-1	
5	1	1	1	677	1	32	21843	24	12	92.510025	潜水
5	1	1	1	677	2	62	21843	20	12	92.494926	装备
5	1	1	1	677	3	89	21843	19	12	94.176781	制造
4	1	1	1	678	0	32	21875	102	12	-1	
5	1	1	1	678	1	32	21875	102	12	31.726555	ATR
5	1	1	1	678	2	112	21871	26	24	32.496635	HS
4	1	1	1	679	0	32	21906	141	13	-1	
5	1	1	1	679	1	32	21907	11	12	96.877052	其
5	1	1	1	679	2	49	21907	7	12	96.975311	他
5	1	1	1	679	3	62	21907	15	12	93.254021	未
5	1	1	1	679	4	76	21902	13	25	93.038322	列
5	1	1	1	679	5	88	21907	7	12	93.266289	明
5	1	1	1	679	6	101	21907	20	12	94.415771	运输
5	1	1	1	679	7	128	21906	19	13	92.450813	设备
5	1	1	1	679	8	153	21907	20	12	96.293533	制造
4	1	1	1	680	0	4	21939	128	12	-1	
5	1	1	1	680	1	4	21939	24	12	96.123169	电气
5	1	1	1	680	2	33	21939	8	12	93.146973	机
5	1	1	1	680	3	48	21939	6	12	92.097847	械
5	1	1	1	680	4	58	21939	10	12	93.224739	和
5	1	1	1	680	5	72	21939	8	12	96.471916	器
5	1	1	1	680	6	85	21939	8	12	97.006386	村
5	1	1	1	680	7	99	21935	27	24	75.689110	制造
5	1	1	1	680	8	126	21939	6	12	89.255249	业
4	1	1	1	681	0	18	21971	50	12	-1	
5	1	1	1	681	1	18	21971	31	12	96.616722	电机
5	1	1	1	681	2	52	21971	16	12	96.091972	制造
4	1	1	1	682	0	32	22003	128	12	-1	
5	1	1	1	682	1	32	22003	19	12	96.504417	发
5	1	1	1	682	2	50	21999	19	24	96.539131	电机
5	1	1	1	682	3	73	22004	9	11	80.159081	及
5	1	1	1	682	4	88	22003	15	12	92.614578	发
5	1	1	1	682	5	103	21999	18	24	96.523865	电机
5	1	1	1	682	6	127	22003	7	12	95.894470	组
5	1	1	1	682	7	140	22003	20	12	94.905640	制造
4	1	1	1	683	0	32	22035	63	12	-1	
5	1	1	1	683	1	32	22035	63	12	94.029701	电动
5	1	1	1	683	2	62	22031	14	24	96.120293	机
5	1	1	1	683	3	76	22035	19	12	96.594841	制造
4	1	1	1	684	0	32	22067	115	12	-1	
5	1	1	1	684	1	32	22067	19	12	71.472069	微
5	1	1	1	684	2	50	22063	13	24	93.179657	特
5	1	1	1	684	3	62	22067	20	12	96.698204	电机
5	1	1	1	684	4	85	22068	10	11	76.940254	及
5	1	1	1	684	5	100	22067	8	12	93.263123	组
5	1	1	1	684	6	115	22067	14	12	92.984474	件
5	1	1	1	684	7	128	22063	19	24	92.778488	制造
4	1	1	1	685	0	32	22099	76	12	-1	
5	1	1	1	685	1	32	22099	11	12	96.948334	其
5	1	1	1	685	2	49	22099	7	12	96.750832	他
5	1	1	1	685	3	61	22099	21	12	95.815887	电机
5	1	1	1	685	4	88	22099	20	12	94.292709	制造
4	1	1	1	686	0	18	22131	128	12	-1	
5	1	1	1	686	1	18	22131	11	12	0.000000	输
5	1	1	1	686	2	35	22132	7	11	41.185299	醒
5	1	1	1	686	3	47	22131	8	12	90.230766	电
5	1	1	1	686	4	59	22132	9	11	95.342598	及
5	1	1	1	686	5	72	22127	29	24	96.528358	控制
5	1	1	1	686	6	101	22131	19	12	95.179543	设备
5	1	1	1	686	7	126	22131	20	12	96.214752	制造
4	1	1	1	687	0	32	22162	167	13	-1	
5	1	1	1	687	1	32	22162	167	13	65.413857	变压器
5	1	1	1	687	2	74	22158	14	25	89.955788	、
5	1	1	1	687	3	87	22158	15	25	83.249138	整
5	1	1	1	687	4	101	22158	15	25	92.057381	流
5	1	1	1	687	5	115	22158	12	25	96.791397	器
5	1	1	1	687	6	126	22158	12	25	96.876823	和
5	1	1	1	687	7	137	22158	31	25	96.148201	电感
5	1	1	1	687	8	167	22158	13	25	96.878044	器
5	1	1	1	687	9	179	22158	24	25	94.332863	制造
4	1	1	1	688	0	32	22194	141	14	-1	
5	1	1	1	688	1	32	22195	32	12	96.674202	电容
5	1	1	1	688	2	63	22190	13	26	96.833412	器
5	1	1	1	688	3	75	22196	7	11	96.289581	及
5	1	1	1	688	4	88	22195	15	12	96.231766	其
5	1	1	1	688	5	102	22190	19	26	70.301491	配套
5	1	1	1	688	6	127	22194	28	13	95.761459	设备
5	1	1	1	688	7	154	22190	19	26	39.547569	制造
4	1	1	1	689	0	32	22227	128	12	-1	
5	1	1	1	689	1	32	22228	12	11	15.833941	醒
5	1	1	1	689	2	47	22227	9	12	81.308380	电
5	1	1	1	689	3	61	22227	21	12	96.616318	开关
5	1	1	1	689	4	86	22223	29	24	96.502022	控制
5	1	1	1	689	5	115	22227	19	12	94.764557	设备
5	1	1	1	689	6	140	22227	20	12	95.952530	制造
4	1	1	1	690	0	32	22259	115	12	-1	
5	1	1	1	690	1	32	22259	115	12	96.850067	电力
5	1	1	1	690	2	61	22255	27	24	96.868362	电子
5	1	1	1	690	3	88	22255	14	24	96.900871	元
5	1	1	1	690	4	101	22255	14	24	92.998611	器
5	1	1	1	690	5	115	22255	14	24	92.751999	件
5	1	1	1	690	6	128	22255	23	24	93.356819	制造
4	1	1	1	691	0	32	22291	128	12	-1	
5	1	1	1	691	1	32	22291	19	12	92.155350	光
5	1	1	1	691	2	58	22291	6	12	71.372040	忧
5	1	1	1	691	3	64	22287	18	24	95.219353	设备
5	1	1	1	691	4	86	22292	9	11	93.999344	及
5	1	1	1	691	5	100	22292	8	11	96.772079	元
5	1	1	1	691	6	115	22291	14	12	93.048248	器
5	1	1	1	691	7	128	22287	13	24	92.592934	件
5	1	1	1	691	8	140	22291	20	12	95.727043	制造
4	1	1	1	692	0	32	22323	154	12	-1	
5	1	1	1	692	1	32	22323	11	12	96.912636	其
5	1	1	1	692	2	49	22323	7	12	93.028999	他
5	1	1	1	692	3	61	22323	8	12	65.877998	输
5	1	1	1	692	4	74	22324	8	11	9.960623	酸
5	1	1	1	692	5	86	22323	9	12	80.590630	电
5	1	1	1	692	6	100	22324	8	11	96.423698	及
5	1	1	1	692	7	112	22323	30	12	95.968407	控制
5	1	1	1	692	8	142	22319	26	24	95.916351	设备
5	1	1	1	692	9	167	22319	19	24	93.434006	制造
4	1	1	1	693	0	18	22355	193	12	-1	
5	1	1	1	693	1	18	22351	32	24	0.000000	BSE.
5	1	1	1	693	2	58	22351	31	24	22.532116	ABST.
5	1	1	1	693	3	98	22355	18	12	43.678879	HS
5	1	1	1	693	4	122	22355	89	12	21.032114	ELH
5	1	1	1	693	5	188	22351	26	24	22.296543	BS
4	1	1	1	694	0	32	22387	89	12	-1	
5	1	1	1	694	1	32	22383	22	24	0.000000	BSE
5	1	1	1	694	2	62	22393	2	4	42.355453	5
5	1	1	1	694	3	72	22383	20	24	17.886076	EBS
5	1	1	1	694	4	97	22387	24	12	38.781288	HL
4	1	1	1	695	0	32	22419	50	12	-1	
5	1	1	1	695	1	32	22419	31	12	88.597252	光纤
5	1	1	1	695	2	66	22419	16	12	96.284119	制造
4	1	1	1	696	0	32	22451	50	12	-1	
5	1	1	1	696	1	32	22451	50	12	23.416706	ei
4	1	1	1	697	0	32	22483	76	12	-1	
5	1	1	1	697	1	32	22479	22	24	22.469486	RES
5	1	1	1	697	2	60	22483	48	12	14.246941	HHS
4	1	1	1	698	0	32	22515	102	12	-1	
5	1	1	1	698	1	32	22515	11	12	96.955063	其
5	1	1	1	698	2	49	22515	7	12	96.851776	他
5	1	1	1	698	3	58	22515	76	12	96.676849	电工
5	1	1	1	698	4	89	22511	11	24	96.955246	器
5	1	1	1	698	5	100	22511	14	24	96.996948	村
5	1	1	1	698	6	113	22511	25	24	92.860870	制造
4	1	1	1	699	0	18	22547	50	12	-1	
5	1	1	1	699	1	18	22547	24	12	95.164200	电池
5	1	1	1	699	2	47	22547	21	12	96.104149	制造
4	1	1	1	700	0	32	22579	89	13	-1	
5	1	1	1	700	1	32	22579	89	13	6.149426	BETES
4	1	1	1	701	0	32	22611	76	12	-1	
5	1	1	1	701	1	32	22611	76	12	23.150936	aS
4	1	1	1	702	0	32	22643	76	13	-1	
5	1	1	1	702	1	32	22643	76	13	21.331177	Foe
4	1	1	1	703	0	32	22675	76	12	-1	
5	1	1	1	703	1	32	22675	37	12	18.469934	FSR
5	1	1	1	703	2	86	22675	22	12	23.248043	AS
4	1	1	1	704	0	32	22707	76	12	-1	
5	1	1	1	704	1	32	22707	11	12	96.951057	其
5	1	1	1	704	2	49	22707	7	12	96.829453	他
5	1	1	1	704	3	59	22707	23	12	96.278282	电池
5	1	1	1	704	4	88	22707	20	12	93.291740	制造
4	1	1	1	705	0	18	22739	102	12	-1	
5	1	1	1	705	1	18	22739	11	12	96.889816	家
5	1	1	1	705	2	33	22740	8	11	96.737747	用
5	1	1	1	705	3	44	22739	76	12	96.977394	电力
5	1	1	1	705	4	74	22735	12	24	92.097160	器
5	1	1	1	705	5	86	22735	15	24	92.739037	具
5	1	1	1	705	6	101	22735	23	24	95.703209	制造
4	1	1	1	706	0	32	22771	115	12	-1	
5	1	1	1	706	1	32	22771	11	12	96.877663	家
5	1	1	1	706	2	46	22772	9	11	96.926338	用
5	1	1	1	706	3	58	22771	89	12	86.811508	制冷
5	1	1	1	706	4	89	22767	22	24	96.851128	电器
5	1	1	1	706	5	110	22767	5	24	64.520996	有
5	1	1	1	706	6	115	22767	12	24	79.238174	具
5	1	1	1	706	7	127	22767	24	24	92.628548	制造
4	1	1	1	707	0	32	22803	115	13	-1	
5	1	1	1	707	1	32	22803	11	12	96.987747	家
5	1	1	1	707	2	46	22804	10	11	96.823997	用
5	1	1	1	707	3	62	22803	20	13	95.660133	空气
5	1	1	1	707	4	88	22803	20	12	96.832458	调节
5	1	1	1	707	5	113	22803	8	12	96.189117	器
5	1	1	1	707	6	128	22799	22	25	95.344337	制造
4	1	1	1	708	0	32	22835	115	12	-1	
5	1	1	1	708	1	32	22835	11	12	96.869629	家
5	1	1	1	708	2	46	22836	9	11	96.933182	用
5	1	1	1	708	3	61	22835	21	12	96.728401	通风
5	1	1	1	708	4	86	22835	22	12	96.348236	电器
5	1	1	1	708	5	110	22831	5	24	65.853615	有
5	1	1	1	708	6	115	22835	6	12	80.892807	具
5	1	1	1	708	7	127	22835	20	12	93.308693	制造
4	1	1	1	709	0	32	22867	115	12	-1	
5	1	1	1	709	1	32	22867	11	12	96.901657	家
5	1	1	1	709	2	46	22868	9	11	96.963730	用
5	1	1	1	709	3	62	22867	28	12	59.287067	厨房
5	1	1	1	709	4	89	22863	19	24	96.734566	电器
5	1	1	1	709	5	110	22863	5	24	70.360001	有
5	1	1	1	709	6	115	22867	6	12	86.651497	具
5	1	1	1	709	7	127	22867	20	12	93.692017	制造
4	1	1	1	710	0	32	22899	141	13	-1	
5	1	1	1	710	1	32	22899	11	12	96.775764	家
5	1	1	1	710	2	46	22900	9	11	96.841866	用
5	1	1	1	710	3	60	22899	22	12	95.738945	清洁
5	1	1	1	710	4	88	22899	20	13	96.762939	卫生
5	1	1	1	710	5	112	22899	22	13	92.747078	电器
5	1	1	1	710	6	138	22899	9	12	92.454132	具
5	1	1	1	710	7	153	22899	20	12	96.511208	制造
4	1	1	1	711	0	32	22931	180	12	-1	
5	1	1	1	711	1	32	22931	11	12	96.533966	家
5	1	1	1	711	2	46	22932	9	11	96.905540	用
5	1	1	1	711	3	62	22927	26	24	93.100464	美容
5	1	1	1	711	4	88	22937	2	4	92.096466	、
5	1	1	1	711	5	100	22931	8	12	9.563398	保
5	1	1	1	711	6	113	22931	16	12	91.624466	健
5	1	1	1	711	7	128	22927	20	24	96.407555	护理
5	1	1	1	711	8	152	22931	21	12	92.614136	电器
5	1	1	1	711	9	178	22931	8	12	90.786026	具
5	1	1	1	711	10	193	22931	19	12	95.103905	制造
4	1	1	1	712	0	32	22962	154	13	-1	
5	1	1	1	712	1	32	22963	11	12	96.845955	家
5	1	1	1	712	2	46	22964	9	11	96.958298	用
5	1	1	1	712	3	59	22963	22	12	96.943260	电力
5	1	1	1	712	4	88	22962	7	13	93.191544	器
5	1	1	1	712	5	99	22963	9	12	91.988396	具
5	1	1	1	712	6	113	22963	20	12	96.501114	专用
5	1	1	1	712	7	140	22963	28	12	40.424896	配件
5	1	1	1	712	8	175	22958	14	25	96.047256	制造
4	1	1	1	713	0	32	22995	128	12	-1	
5	1	1	1	713	1	32	22995	11	12	96.935936	其
5	1	1	1	713	2	49	22995	7	12	96.708931	他
5	1	1	1	713	3	61	22995	8	12	96.821259	家
5	1	1	1	713	4	73	22996	9	11	96.978569	用
5	1	1	1	713	5	85	22995	22	12	96.187744	电力
5	1	1	1	713	6	115	22995	6	12	93.255013	器
5	1	1	1	713	7	127	22995	7	12	78.398193	具
5	1	1	1	713	8	140	22995	7	12	92.369812	制
5	1	1	1	713	9	154	22995	6	12	86.277588	造
4	1	1	1	714	0	18	23027	115	12	-1	
5	1	1	1	714	1	18	23027	11	12	91.643860	非
5	1	1	1	714	2	35	23027	19	12	95.291122	电力
5	1	1	1	714	3	60	23027	8	12	96.638184	家
5	1	1	1	714	4	72	23028	8	11	96.476448	用
5	1	1	1	714	5	86	23027	8	12	96.633484	器
5	1	1	1	714	6	96	23023	5	24	75.544823	有
5	1	1	1	714	7	101	23027	6	12	76.218658	具
5	1	1	1	714	8	113	23027	7	12	91.965836	制
5	1	1	1	714	9	126	23027	7	12	85.110275	造
4	1	1	1	715	0	32	23059	167	12	-1	
5	1	1	1	715	1	32	23055	22	24	32.294022	SES
5	1	1	1	715	2	60	23059	30	12	43.849636	RSI
5	1	1	1	715	3	98	23055	22	24	28.598413	REE
5	1	1	1	715	4	124	23055	10	24	22.904835	Se
5	1	1	1	715	5	144	23059	24	12	31.590748	SSB
4	1	1	1	716	0	32	23091	89	12	-1	
5	1	1	1	716	1	32	23091	89	12	72.899582	太阳
5	1	1	1	716	2	61	23087	15	24	96.036896	能
5	1	1	1	716	3	76	23087	12	24	93.265587	器
5	1	1	1	716	4	88	23087	14	24	79.926834	具
5	1	1	1	716	5	101	23087	14	24	92.275017	制
5	1	1	1	716	6	115	23087	9	24	89.854736	造
4	1	1	1	717	0	32	23123	141	12	-1	
5	1	1	1	717	1	32	23123	11	12	96.924866	其
5	1	1	1	717	2	49	23123	7	12	92.998077	他
5	1	1	1	717	3	62	23123	7	12	72.860329	非
5	1	1	1	717	4	76	23123	18	12	96.759041	电力
5	1	1	1	717	5	100	23123	8	12	96.393326	家
5	1	1	1	717	6	112	23124	8	11	96.925682	用
5	1	1	1	717	7	127	23123	7	12	93.292122	器
5	1	1	1	717	8	139	23123	8	12	73.620285	具
5	1	1	1	717	9	154	23123	19	12	94.611397	制造
4	1	1	1	718	0	18	23155	76	12	-1	
5	1	1	1	718	1	18	23155	76	12	88.754852	照明
5	1	1	1	718	2	48	23151	13	24	93.239037	器
5	1	1	1	718	3	60	23151	14	24	75.124504	具
5	1	1	1	718	4	74	23151	14	24	91.841545	制
5	1	1	1	718	5	87	23151	11	24	83.229431	造
4	1	1	1	719	0	32	23187	63	12	-1	
5	1	1	1	719	1	32	23187	63	12	91.942551	电光
5	1	1	1	719	2	61	23183	15	24	92.491783	源
5	1	1	1	719	3	76	23187	19	12	96.640182	制造
4	1	1	1	720	0	32	23219	76	12	-1	
5	1	1	1	720	1	32	23219	24	12	83.273003	照明
5	1	1	1	720	2	61	23219	21	12	93.930710	灯具
5	1	1	1	720	3	88	23219	20	12	93.316597	制造
4	1	1	1	721	0	32	23251	115	12	-1	
5	1	1	1	721	1	32	23251	24	12	88.384941	舞台
5	1	1	1	721	2	59	23252	10	11	96.377129	及
5	1	1	1	721	3	76	23251	19	12	96.878387	场地
5	1	1	1	721	4	100	23252	7	11	93.177513	用
5	1	1	1	721	5	112	23251	9	12	92.043503	灯
5	1	1	1	721	6	127	23251	7	12	89.282516	制
5	1	1	1	721	7	140	23251	7	12	87.867676	造
4	1	1	1	722	0	32	23282	102	13	-1	
5	1	1	1	722	1	32	23283	32	12	93.521278	智能
5	1	1	1	722	2	63	23278	19	25	95.363342	照明
5	1	1	1	722	3	88	23282	7	13	92.963142	器
5	1	1	1	722	4	99	23283	9	12	92.835587	具
5	1	1	1	722	5	113	23283	21	12	94.817261	制造
4	1	1	1	723	0	32	23315	193	12	-1	
5	1	1	1	723	1	32	23315	11	12	91.083908	灯
5	1	1	1	723	2	46	23316	9	11	92.974594	用
5	1	1	1	723	3	59	23315	23	12	96.886650	电器
5	1	1	1	723	4	88	23311	26	24	96.410355	附件
5	1	1	1	723	5	113	23316	8	11	96.591103	及
5	1	1	1	723	6	127	23315	7	12	96.969261	其
5	1	1	1	723	7	140	23315	8	12	96.635506	他
5	1	1	1	723	8	154	23315	19	12	95.366493	照明
5	1	1	1	723	9	179	23315	7	12	96.997795	器
5	1	1	1	723	10	188	23311	5	24	69.757401	有
5	1	1	1	723	11	193	23315	6	12	80.607643	具
5	1	1	1	723	12	205	23315	20	12	94.159798	制造
4	1	1	1	724	0	18	23347	141	12	-1	
5	1	1	1	724	1	18	23347	11	12	96.923103	其
5	1	1	1	724	2	35	23347	7	12	95.693939	他
5	1	1	1	724	3	45	23347	23	12	96.737671	电气
5	1	1	1	724	4	74	23347	7	12	93.287376	机
5	1	1	1	724	5	86	23347	8	12	91.893501	械
5	1	1	1	724	6	99	23348	8	11	95.971031	及
5	1	1	1	724	7	113	23347	7	12	96.647621	器
5	1	1	1	724	8	125	23347	8	12	96.986938	村
5	1	1	1	724	9	138	23347	21	12	93.666283	制造
4	1	1	1	725	0	32	23379	128	12	-1	
5	1	1	1	725	1	32	23379	24	12	96.029510	电气
5	1	1	1	725	2	59	23379	23	12	93.941277	信号
5	1	1	1	725	3	88	23375	27	24	96.750374	设备
5	1	1	1	725	4	115	23379	27	12	96.421532	装置
5	1	1	1	725	5	142	23375	18	24	91.663246	制造
4	1	1	1	726	0	32	23411	180	12	-1	
5	1	1	1	726	1	32	23411	11	12	96.923180	其
5	1	1	1	726	2	49	23411	7	12	95.852646	他
5	1	1	1	726	3	62	23411	7	12	93.249825	未
5	1	1	1	726	4	76	23411	6	12	93.157776	列
5	1	1	1	726	5	88	23411	8	12	93.083244	明
5	1	1	1	726	6	100	23411	21	12	96.751244	电气
5	1	1	1	726	7	127	23411	7	12	93.289497	机
5	1	1	1	726	8	139	23411	8	12	92.490646	械
5	1	1	1	726	9	152	23412	8	11	95.438049	及
5	1	1	1	726	10	166	23411	7	12	96.392059	器
5	1	1	1	726	11	178	23411	8	12	96.977402	村
5	1	1	1	726	12	191	23411	21	12	93.616898	制造
4	1	1	1	727	0	4	23443	206	12	-1	
5	1	1	1	727	1	4	23443	32	12	96.788544	计算
5	1	1	1	727	2	36	23439	9	24	93.237259	机
5	1	1	1	727	3	46	23449	3	4	91.287300	、
5	1	1	1	727	4	58	23443	9	12	92.949158	通
5	1	1	1	727	5	73	23443	20	12	89.799667	信和
5	1	1	1	727	6	97	23443	9	12	96.735016	其
5	1	1	1	727	7	112	23443	7	12	96.693268	他
5	1	1	1	727	8	123	23443	22	12	96.583961	电子
5	1	1	1	727	9	151	23443	28	12	96.697838	设备
5	1	1	1	727	10	186	23439	18	24	92.705223	制造
5	1	1	1	727	11	204	23443	6	12	90.474976	业
4	1	1	1	728	0	18	23475	63	12	-1	
5	1	1	1	728	1	18	23475	63	12	96.738098	计算
5	1	1	1	728	2	47	23471	14	24	96.903236	机
5	1	1	1	728	3	60	23475	21	12	96.339851	制造
4	1	1	1	729	0	32	23507	89	12	-1	
5	1	1	1	729	1	32	23507	89	12	96.798340	计算
5	1	1	1	729	2	61	23503	15	24	93.189819	机
5	1	1	1	729	3	76	23503	14	24	41.736740	整
5	1	1	1	729	4	89	23503	13	24	96.846664	机
5	1	1	1	729	5	101	23503	23	24	96.123505	制造
4	1	1	1	730	0	32	23539	102	12	-1	
5	1	1	1	730	1	32	23539	102	12	96.793625	计算
5	1	1	1	730	2	61	23535	15	24	93.107292	机
5	1	1	1	730	3	76	23535	14	24	29.257278	零
5	1	1	1	730	4	89	23535	13	24	93.063530	部
5	1	1	1	730	5	101	23535	14	24	92.775307	件
5	1	1	1	730	6	115	23535	23	24	95.705971	制造
4	1	1	1	731	0	32	23571	115	12	-1	
5	1	1	1	731	1	32	23571	115	12	96.861389	计算
5	1	1	1	731	2	61	23567	14	24	96.934143	机
5	1	1	1	731	3	74	23567	14	24	93.295090	外
5	1	1	1	731	4	88	23567	15	24	91.828880	围
5	1	1	1	731	5	103	23567	24	24	94.785156	设备
5	1	1	1	731	6	127	23567	24	24	92.806358	制造
4	1	1	1	732	0	32	23603	154	12	-1	
5	1	1	1	732	1	32	23603	24	12	95.613670	工业
5	1	1	1	732	2	59	23603	31	12	91.309090	控制
5	1	1	1	732	3	89	23599	19	24	94.107468	计算
5	1	1	1	732	4	113	23603	8	12	96.973213	机
5	1	1	1	732	5	125	23604	9	11	79.805420	及
5	1	1	1	732	6	139	23603	29	12	95.378815	系统
5	1	1	1	732	7	175	23599	15	24	93.251518	制造
4	1	1	1	733	0	32	23635	102	12	-1	
5	1	1	1	733	1	32	23635	24	12	96.073158	信息
5	1	1	1	733	2	62	23635	20	12	75.470413	安全
5	1	1	1	733	3	88	23635	20	12	83.147896	设备
5	1	1	1	733	4	115	23635	19	12	96.462517	制造
4	1	1	1	734	0	32	23667	89	12	-1	
5	1	1	1	734	1	32	23667	11	12	96.934097	其
5	1	1	1	734	2	49	23667	7	12	95.982750	他
5	1	1	1	734	3	58	23667	63	12	96.846672	计算
5	1	1	1	734	4	88	23663	14	24	96.944748	机
5	1	1	1	734	5	101	23663	23	24	96.311676	制造
4	1	1	1	735	0	18	23699	76	12	-1	
5	1	1	1	735	1	18	23699	24	12	96.532211	通信
5	1	1	1	735	2	47	23699	29	12	96.520683	设备
5	1	1	1	735	3	75	23695	19	24	95.375961	制造
4	1	1	1	736	0	32	23731	102	12	-1	
5	1	1	1	736	1	32	23731	24	12	96.440430	通信
5	1	1	1	736	2	61	23731	29	12	95.269600	系统
5	1	1	1	736	3	89	23727	19	24	96.787453	设备
5	1	1	1	736	4	115	23731	19	12	96.540123	制造
4	1	1	1	737	0	32	23763	102	12	-1	
5	1	1	1	737	1	32	23763	24	12	96.180023	通信
5	1	1	1	737	2	61	23763	29	12	85.892471	终端
5	1	1	1	737	3	89	23759	19	24	94.989685	设备
5	1	1	1	737	4	115	23763	19	12	96.391907	制造
4	1	1	1	738	0	18	23795	102	12	-1	
5	1	1	1	738	1	18	23795	24	12	94.171547	广播
5	1	1	1	738	2	48	23795	28	12	96.654396	电视
5	1	1	1	738	3	75	23791	19	24	96.633446	设备
5	1	1	1	738	4	101	23795	19	12	96.548447	制造
4	1	1	1	739	0	32	23827	193	12	-1	
5	1	1	1	739	1	32	23827	24	12	93.480270	广播
5	1	1	1	739	2	62	23827	20	12	96.726234	电视
5	1	1	1	739	3	86	23827	21	12	96.090584	节目
5	1	1	1	739	4	115	23827	19	12	95.497528	制作
5	1	1	1	739	5	137	23828	10	11	92.900787	及
5	1	1	1	739	6	154	23827	15	12	95.394890	发
5	1	1	1	739	7	175	23827	6	12	89.602982	射
5	1	1	1	739	8	181	23823	26	24	94.601990	设备
5	1	1	1	739	9	206	23823	19	24	95.286728	制造
4	1	1	1	740	0	32	23859	128	12	-1	
5	1	1	1	740	1	32	23859	24	12	90.102257	广播
5	1	1	1	740	2	62	23859	20	12	96.706680	电视
5	1	1	1	740	3	88	23859	20	12	96.088081	接收
5	1	1	1	740	4	115	23859	19	12	93.605927	设备
5	1	1	1	740	5	140	23859	20	12	95.672684	制造
4	1	1	1	741	0	32	23891	128	12	-1	
5	1	1	1	741	1	32	23891	24	12	93.187508	广播
5	1	1	1	741	2	62	23891	20	12	96.712677	电视
5	1	1	1	741	3	88	23891	19	12	96.528282	专用
5	1	1	1	741	4	113	23891	21	12	28.231049	配件
5	1	1	1	741	5	140	23891	20	12	92.718102	制造
4	1	1	1	742	0	32	23923	102	12	-1	
5	1	1	1	742	1	32	23923	24	12	96.200821	专业
5	1	1	1	742	2	61	23923	21	12	72.548195	音响
5	1	1	1	742	3	88	23923	20	12	96.608406	设备
5	1	1	1	742	4	115	23923	19	12	96.510490	制造
4	1	1	1	743	0	32	23955	219	12	-1	
5	1	1	1	743	1	32	23955	11	12	96.746033	应
5	1	1	1	743	2	49	23956	6	11	96.997551	用
5	1	1	1	743	3	59	23955	23	12	96.819260	电视
5	1	1	1	743	4	88	23951	26	24	96.271988	设备
5	1	1	1	743	5	113	23956	8	11	96.297325	及
5	1	1	1	743	6	127	23955	7	12	96.372292	其
5	1	1	1	743	7	140	23955	7	12	96.891335	他
5	1	1	1	743	8	152	23955	21	12	95.043900	广播
5	1	1	1	743	9	179	23955	28	12	96.872002	电视
5	1	1	1	743	10	206	23951	19	24	96.725952	设备
